SITE,DATE_DEPLOYED,DATE_RETRIEVED,Duration,line,Position,Brush,SampleID,ARTHROPODA,BIVALVIA,GASTROPODA,OPHIUROIDEA_ASTERPODEA,M_FRANCISCANUS,S_PURPURATUS,TOTAL_URCHINS
OCNBCH,6/4/90,6/11/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,6/4/90,6/11/90,7,2,bot,1,-99999,0,0,0,0,0,1,1
OCNBCH,6/4/90,6/11/90,7,2,bot,1,-99999,0,0,0,0,0,1,1
OCNBCH,6/4/90,6/11/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,6/4/90,6/11/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,6/4/90,6/11/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,6/4/90,6/11/90,7,2,top,2,-99999,0,0,0,0,0,2,2
OCNBCH,6/11/90,6/18/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,6/11/90,6/18/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,6/11/90,6/18/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,6/11/90,6/18/90,7,2,bot,1,-99999,0,0,0,0,0,1,1
OCNBCH,6/11/90,6/18/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,6/11/90,6/18/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,6/11/90,6/18/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,6/11/90,6/18/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,6/18/90,6/25/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,6/18/90,6/25/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,6/18/90,6/25/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,6/18/90,6/25/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,6/18/90,6/25/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,6/18/90,6/25/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,6/18/90,6/25/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,6/18/90,6/25/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,6/25/90,7/2/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,6/25/90,7/2/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,6/25/90,7/2/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,6/25/90,7/2/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,6/25/90,7/2/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,6/25/90,7/2/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,6/25/90,7/2/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,6/25/90,7/2/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/2/90,7/9/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/2/90,7/9/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/2/90,7/9/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/2/90,7/9/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/2/90,7/9/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/2/90,7/9/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/2/90,7/9/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/2/90,7/9/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/9/90,7/16/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/9/90,7/16/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/9/90,7/16/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/9/90,7/16/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/9/90,7/16/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/9/90,7/16/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/9/90,7/16/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/9/90,7/16/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/16/90,7/23/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/16/90,7/23/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/16/90,7/23/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/16/90,7/23/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/16/90,7/23/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/16/90,7/23/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/16/90,7/23/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/16/90,7/23/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/23/90,7/30/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/23/90,7/30/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/23/90,7/30/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/23/90,7/30/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/23/90,7/30/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/23/90,7/30/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/23/90,7/30/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/23/90,7/30/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/30/90,8/6/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/30/90,8/6/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/30/90,8/6/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/30/90,8/6/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,7/30/90,8/6/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/30/90,8/6/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/30/90,8/6/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,7/30/90,8/6/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/6/90,8/13/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/6/90,8/13/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/6/90,8/13/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/6/90,8/13/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/6/90,8/13/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/6/90,8/13/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/6/90,8/13/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/6/90,8/13/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/13/90,8/20/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/13/90,8/20/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/13/90,8/20/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/13/90,8/20/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/13/90,8/20/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/13/90,8/20/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/13/90,8/20/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/13/90,8/20/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/20/90,8/27/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/20/90,8/27/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/20/90,8/27/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/20/90,8/27/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/20/90,8/27/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/20/90,8/27/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/20/90,8/27/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/20/90,8/27/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/27/90,9/4/90,8,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/27/90,9/4/90,8,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/27/90,9/4/90,8,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/27/90,9/4/90,8,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/27/90,9/4/90,8,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/27/90,9/4/90,8,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/27/90,9/4/90,8,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/27/90,9/4/90,8,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/4/90,9/10/90,6,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/4/90,9/10/90,6,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/4/90,9/10/90,6,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/4/90,9/10/90,6,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/4/90,9/10/90,6,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/4/90,9/10/90,6,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/4/90,9/10/90,6,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/4/90,9/10/90,6,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/10/90,9/17/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/10/90,9/17/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/10/90,9/17/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/10/90,9/17/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/10/90,9/17/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/10/90,9/17/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/10/90,9/17/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/10/90,9/17/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/17/90,9/25/90,8,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/17/90,9/25/90,8,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/17/90,9/25/90,8,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/17/90,9/25/90,8,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/17/90,9/25/90,8,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/17/90,9/25/90,8,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/17/90,9/25/90,8,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/17/90,9/25/90,8,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/25/90,10/1/90,6,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/25/90,10/1/90,6,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/25/90,10/1/90,6,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/25/90,10/1/90,6,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/25/90,10/1/90,6,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/25/90,10/1/90,6,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/25/90,10/1/90,6,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/25/90,10/1/90,6,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/8/90,10/15/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/8/90,10/15/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/8/90,10/15/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/8/90,10/15/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/8/90,10/15/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/8/90,10/15/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/8/90,10/15/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/8/90,10/15/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/15/90,10/22/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/15/90,10/22/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/15/90,10/22/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/15/90,10/22/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/15/90,10/22/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/15/90,10/22/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/15/90,10/22/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/15/90,10/22/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/22/90,10/29/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/22/90,10/29/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/22/90,10/29/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/22/90,10/29/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/22/90,10/29/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/22/90,10/29/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/22/90,10/29/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/22/90,10/29/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/29/90,11/6/90,8,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/29/90,11/6/90,8,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/29/90,11/6/90,8,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/29/90,11/6/90,8,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/29/90,11/6/90,8,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/29/90,11/6/90,8,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/29/90,11/6/90,8,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/29/90,11/6/90,8,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/6/90,11/13/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/6/90,11/13/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/6/90,11/13/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/6/90,11/13/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/6/90,11/13/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/6/90,11/13/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/6/90,11/13/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/6/90,11/13/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/12/90,11/19/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/12/90,11/19/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/12/90,11/19/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/12/90,11/19/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/12/90,11/19/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/12/90,11/19/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/12/90,11/19/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/12/90,11/19/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/19/90,11/26/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/19/90,11/26/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/19/90,11/26/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/19/90,11/26/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/19/90,11/26/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/19/90,11/26/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/19/90,11/26/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/19/90,11/26/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/26/90,12/3/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/26/90,12/3/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/26/90,12/3/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/26/90,12/3/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/26/90,12/3/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/26/90,12/3/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/26/90,12/3/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/26/90,12/3/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/3/90,12/10/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/3/90,12/10/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/3/90,12/10/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/3/90,12/10/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/3/90,12/10/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/3/90,12/10/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/3/90,12/10/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/3/90,12/10/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/10/90,12/17/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/10/90,12/17/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/10/90,12/17/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/10/90,12/17/90,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/10/90,12/17/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/10/90,12/17/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/10/90,12/17/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/10/90,12/17/90,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/23/90,12/31/90,8,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/23/90,12/31/90,8,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/23/90,12/31/90,8,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/23/90,12/31/90,8,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/23/90,12/31/90,8,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/23/90,12/31/90,8,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/23/90,12/31/90,8,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/23/90,12/31/90,8,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/31/90,1/7/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/31/90,1/7/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/31/90,1/7/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/31/90,1/7/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/31/90,1/7/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/31/90,1/7/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/31/90,1/7/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/31/90,1/7/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,1/7/91,1/14/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,1/7/91,1/14/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,1/7/91,1/14/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,1/7/91,1/14/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,1/7/91,1/14/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,1/7/91,1/14/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,1/7/91,1/14/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,1/7/91,1/14/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,1/14/91,1/21/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,1/14/91,1/21/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,1/14/91,1/21/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,1/14/91,1/21/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,1/14/91,1/21/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,1/14/91,1/21/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,1/14/91,1/21/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,1/14/91,1/21/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,4/4/91,4/12/91,8,2,bot,1,-99999,0,0,0,0,0,1,1
OCNBCH,4/4/91,4/12/91,8,2,bot,1,-99999,0,0,0,0,0,3,3
OCNBCH,4/4/91,4/12/91,8,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,4/4/91,4/12/91,8,2,top,2,-99999,0,0,0,0,0,1,1
OCNBCH,4/12/91,4/23/91,11,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,4/12/91,4/23/91,11,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,4/23/91,4/30/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,4/23/91,4/30/91,7,2,bot,1,-99999,0,0,0,0,0,2,2
OCNBCH,4/23/91,4/30/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,4/23/91,4/30/91,7,2,top,2,-99999,0,0,0,0,0,2,2
OCNBCH,8/22/91,8/26/91,4,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/22/91,8/26/91,4,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/22/91,8/26/91,4,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/22/91,8/26/91,4,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/26/91,9/2/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/26/91,9/2/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,8/26/91,9/2/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,8/26/91,9/2/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/2/91,9/9/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/2/91,9/9/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/2/91,9/9/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/2/91,9/9/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/9/91,9/16/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/9/91,9/16/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/9/91,9/16/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/9/91,9/16/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/16/91,9/23/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/16/91,9/23/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/16/91,9/23/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/16/91,9/23/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/23/91,9/30/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/23/91,9/30/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,9/23/91,9/30/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,9/23/91,9/30/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/7/91,10/21/91,14,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/7/91,10/21/91,14,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,10/7/91,10/21/91,14,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,10/7/91,10/21/91,14,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/12/91,11/19/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/12/91,11/19/91,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,11/12/91,11/19/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,11/12/91,11/19/91,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/30/91,1/6/92,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/30/91,1/6/92,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,12/30/91,1/6/92,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,12/30/91,1/6/92,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,1/16/92,1/20/92,4,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,1/16/92,1/20/92,4,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,1/16/92,1/20/92,4,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,1/16/92,1/20/92,4,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,1/20/92,1/27/92,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,1/20/92,1/27/92,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,1/20/92,1/27/92,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,1/20/92,1/27/92,7,2,top,2,-99999,0,0,0,0,0,0,0
OCNBCH,1/27/92,2/3/92,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,1/27/92,2/3/92,7,2,bot,1,-99999,0,0,0,0,0,0,0
OCNBCH,1/27/92,2/3/92,7,2,top,2,-99999,0,0,0,0,0,0,0
